"This localized version contains both the translation and various other localization fixes. You can skip upgrading if you want to keep your current translation.","Ta različica vsebuje lokalni prevod in razne druge datoteke za prevod. Lahko preskočite posodobitev, če želite obdržati trenutne prevedene datoteke."
"You are about to install WordPress %s <strong>in English (US).</strong> There is a chance this update will break your translation. You may prefer to wait for the localized version to be released.","Namestili boste WordPress %s <strong>v angleščini.</strong>. Obstaja možnost, da bo to zlomilo vaš prevod. Mogoče raje počakajte na prevedeno različico."
"Show hidden updates","Pokaži skrite posodobitve"
"Hide hidden updates","Skrij skrite posodobitve"
"You have the latest version of WordPress.","Različica WordPress-a je ažurna."
"<strong>Important:</strong> before updating, please <a href=\"http://codex.wordpress.org/WordPress_Backups\">back up your database and files</a>. For help with updates, visit the <a href=\"http://codex.wordpress.org/Updating_WordPress\">Updating WordPress</a> Codex page.","<strong>Pomembno:</strong> Pred posodobitvijo, naredite <a href=\"http://codex.wordpress.org/WordPress_Backups\">rezervno kopijo podatkovne baze in datotek</a>. Za pomoč pri posodobitvi, obiščite stran <a href=\"http://codex.wordpress.org/Updating_WordPress\">Posodobitev WordPress-a</a>."
"An updated version of WordPress is available.","Posodobljena razlličica WordPress-a je na voljo."
"While your site is being updated, it will be in maintenance mode. As soon as your updates are complete, your site will return to normal.","Medtem, ko se stran posodablja, bo v vzdrževalnem načinu. Takoj, ko se posodobitev zaključi, se vrne v normalni način delovanja."
"<a href=\"%s\">Learn more about WordPress %s</a>.","<a href=\"%s\">Več o WordPress %s</a>."
"Your plugins are all up to date.","Vtičniki so posodbljeni."
"The following plugins have new versions available. Check the ones you want to update and then click &#8220;Update Plugins&#8221;.","Za naslednje vtičnike je na voljo nova različica. Označite tiste, ki jih želite posodobiti in kliknite na &#8220;Posodobi vtičnike&#8221;."
"Compatibility with WordPress %s: 100%s% (according to its author)","Združljivost z WordPress-om %s: 100%s% (po avtorju)"
"Compatibility with WordPress %s: %s2$d%s% (%s3$d \"works\" votes out of %s4$d total)","Združljivost z WordPress %s: %s2$d%s% (%s3$d \"deluje\" glasov od skupno %s4$d)"
"Compatibility with WordPress %s: Unknown","Združljivost z WordPress-om %s: Neznana"
"View version %s details","Podrobnosti različice %s"
"You have version %s installed. Update to %s.","Nameščena je različica %s. Posodobi na %s."
"Your themes are all up to date.","Vse teme so posodobljene."
"The following themes have new versions available. Check the ones you want to update and then click &#8220;Update Themes&#8221;.","Za naslednje teme so na voljo nove različice. Označite tiste, ki jih želite posodobiti in kliknite na &#8220;Posodbi Teme&#8221;."
"<strong>Please Note:</strong> Any customizations you have made to theme files will be lost. Please consider using <a href=\"%s\">child themes</a> for modifications.","<strong>Opozorilo:</strong> Vsi ročni popravki teme bodo izgubljeni. Razmislite o uporabi <a href=\"%s\">podrejenih tem</a> za popravke."
"Update Themes","Posodobi teme"
"Update WordPress","Posodobi WordPress"
"Installation Failed","Namestitev ni uspela"
"WordPress Updates","WordPress Posodobitve"
"This screen lets you update to the latest version of WordPress as well as update your themes and plugins from the WordPress.org repository. When updates are available, the number of available updates will appear in a bubble on the left hand menu as a notification.","Ta pogled vam omogoča nadgradnjo WordPressa na zadnjo različico, kot tudi posodobitev tem in vtičnikov iz WordPress skladišča. Ko so posodobitve na voljo, se bo številka posodobitev pojavila kot oblaček na levem administracijskem meniju."
"It is very important to keep your WordPress installation up to date for security reasons, so when you see a number appear, make sure you take the time to update, which is an easy process.","Zelo pomembno je, da je vaša namestitev WordPress-a posodobljena zaradi varnostnih razlogov. Zato kadar vidite, da je na voljo novejša različica, si vzemite čas, za posodobitev."
"How to Update","Kako Posodobiti"
"Updating your WordPress installation is a simple one-click procedure; just click on the Update button when it says a new version is available.","Posodobitev WordPress-a je enostaven postopek, ki terja le en klik. Kliknete na gumb Posodobi, ko je nova različica na voljo."
"To update themes or plugins from this screen, use the checkboxes to make your selection and click on the appropriate Update button. Check the box at the top of the Themes or Plugins section to select all and update them all at once.","Za posodobitev tem ali vtičnikov jih označite in kliknite na ustrezen gumb za posodobitev. Oznaka na vrhu vam označi vse na enkrat."
"<a href=\"http://codex.wordpress.org/Dashboard_Updates_Screen\" target=\"_blank\">Documentation on Updating WordPress</a>","<a href=\"http://codex.wordpress.org/Dashboard_Updates_Screen\" target=\"_blank\">Dokumentacija o posodabljanju WordPressa</a>"
"Please select one or more themes to update.","Izberi eno ali več tem za posodobitev."
"Please select one or more plugins to update.","Izberi enega ali več vtičnikov za posodobitev."
"Last checked on %s at %s.","Zadnjič preverjeno %s ob %s."
"Check Again","Preveri ponovno"
"You do not have sufficient permissions to update plugins for this site.","Nimate potrebnega dovoljenja za posodobitev vtičnikov na tem spletišču."
"Plugin Reactivation","Ponovna vključitev vtičnika"
"Plugin reactivated successfully.","Vtičnik uspešno ponovno vklopljen."
"Plugin failed to reactivate due to a fatal error.","Ponovna vključitev vtičnika ni uspela zaradi usodne napake."
"Installing Plugin: %s","Nameščanje vtičnika: %s"
"Upload Plugin","Naloži vtičnik"
"Installing Plugin from uploaded file: %s","Namesti vtičnik iz naložene datoteke: %s"
"You do not have sufficient permissions to update themes for this site.","Nimate potrebnega dovoljenja za nadgrajevanje tem na tem spletišču."
"Installing Theme: %s","Nameščam temo: %s"
"Upload Theme","Naloži Temo"
"Installing Theme from uploaded file: %s","Nameščam Temo iz naložene datoteke: %s"
"WordPress &rsaquo; Update","WordPress &rsaquo; Posodobitev"
"No Update Required","Posodobitev ni potrebna"
"Your WordPress database is already up-to-date!","Vaša baza podatkov WordPress je že posodobljena!"
"Database Update Required","Potrebna je posodobitev baze podatkov"
"WordPress has been updated! Before we send you on your way, we have to update your database to the newest version.","WordPress je posodobljen. Pred nadaljevanju je potrebna posodobitev podatkovne baze."
"The update process may take a little while, so please be patient.","Posodobitev lahko traja nekaj časa, zato prosim za potrpežljivost."
"Update WordPress Database","Posodobi WordPress podatkovno bazo"
"Update Complete","Posodobitev končana"
"Your WordPress database has been successfully updated!","Vaša baza podatkov za WordPress je bila uspešno nadgrajena!"
"%s queries","Poizvedb: %s"
"%s seconds","Sekund: %s"
"You are not allowed to scan for lost attachments.","Nimate pravic za pregled za manjkajoče priponke."
"You are not allowed to move this post to the trash.","Nimate dovoljenja za brisanje prispevkov."
"Error in moving to trash...","Napaka pri premikanju v smeti..."
"You are not allowed to move this post out of the trash.","Nimate dovoljenja za obnovitev prispevka iz smeti."
"Error in restoring from trash...","Napaka pri obnavljanju..."
"You are not allowed to delete this post.","Nimate pravice izbrisati tega prispevka."
"Media items","Medijske Datoteke"
"All the files you&#8217;ve uploaded are listed in the Media Library, with the most recent uploads listed first. You can use the Screen Options tab to customize the display of this screen.","Vse naložene datoteke so vidne v Medijski knjižnici, razporejene od najnovejše naprej. Zavihek Nastavitve Pogleda lahko uporabite za nastavitve pregleda."
"You can narrow the list by file type/status using the text link filters at the top of the screen. You also can refine the list by date using the dropdown menu above the media table.","Izbor prikazanih datotek lahko zožate z uporabo tekst filtrov na vrhu. Lahko tudi spremnite način prikazovanja po datumih iz izbirnega menija nad medijsko tabelo."
"Hovering over a row reveals action links: Edit, Delete Permanently, and View. Clicking Edit or on the media file&#8217;s name displays a simple screen to edit that individual file&#8217;s metadata. Clicking Delete Permanently will delete the file from the media library (as well as from any posts to which it is currently attached). View will take you to the display page for that file.","Premikanje z miško preko vrstice odkrije akcijske povezave: Uredi, Nepreklicno izbriši in Preglej. S klikom na Uredi ali na ime medija se prikaže preprost pogled za urejanje dodatnih podatkov datoteke. S klikom na Nepreklicno izbriši boste datoteko izbrisali iz medijske knjižnice (in tudi iz vseh prispevkov, v katerih je datoteka vsebovana). Preglej vam prikaže to datoteko."
"Attaching Files","Pripenjanje Datotek"
"If a media file has not been attached to any post, you will see that in the Attached To column, and can click on Attach File to launch a small popup that will allow you to search for a post and attach the file.","Če medijska datoteka ni vsebovana v nobenem prispevku se to vidi v stolpcu Pripet v. Lahko kliknete na Pripni, nakar se pokaže majhno okno ki omogoča iskanje prispevka in pripenjanje datoteke."
"<a href=\"http://codex.wordpress.org/Media_Library_Screen\" target=\"_blank\">Documentation on Media Library</a>","<a href=\"http://codex.wordpress.org/Media_Library_Screen\" target=\"_blank\">Dokumentacija o medijski knjižnici</a>"
"Reattached %d attachment.","Ponovno pripeta %d priponka."
"Reattached %d attachments.","Ponovno pripeti %d priponki."
"Media attachment permanently deleted.","%d medijska priponka nepreklicno izbrisana."
"%d media attachments permanently deleted.","%d priponki nepreklicno izbrisani."
"Media attachment moved to the trash.","%d medijska priponka premaknjena v smeti."
"%d media attachments moved to the trash.","%d medijski priponki premaknjeni v smeti."
"Media attachment restored from the trash.","%d medijska priponka obnovljena iz smeti."
"%d media attachments restored from the trash.","%d medijski priponki obnovljeni iz smeti."
"Media permanently deleted.","Medijska datoteka nepreklicno izbrisana."
"Error saving media attachment.","Napaka pri shranjevanju medijske priponke."
"Media moved to the trash.","Medijska datoteka premaknjena v smeti."
"Media restored from the trash.","Medijska datoteka obnovljena iz smeti."
"Edit User","Uredi Uporabnika"
"Your profile contains information about you (your &#8220;account&#8221;) as well as some personal options related to using WordPress.","Vaš profil vsebuje informacije o vam (vaš &#8220;uporabniški profil&#8221;) kot tudi nekaj osebnih možnosti, ki se nanašajo na uporabo WordPress-a."
"You can change your password, turn on keyboard shortcuts, change the color scheme of your WordPress administration screens, and turn off the WYSIWYG (Visual) editor, among other things. You can hide the Toolbar (formerly called the Admin Bar) from the front end of your site, however it cannot be disabled on the admin screens.","Med drugim lahko spremenite geslo, vključite tipke za bližnjice, spreminjate barvno shemo svoje WordPress strani in izklopite WYSIWYG urejevalnik. Orodno vrstico ( včasih imenovana Administratorska vrstica ) lahko skrijete na ospredju vašega spletišča, ne morete je pa skriti v administraciji."
"Your username cannot be changed, but you can use other fields to enter your real name or a nickname, and change which name to display on your posts.","Upiorabniško ime ne morete spreminjati, lahko pa uporabite druga polja za vnos pravega imena ali vzdevka, ki se pokaže na tvojih prispevkih."
"Required fields are indicated; the rest are optional. Profile information will only be displayed if your theme is set up to do so.","Označena polja so Zahtevana. Informacijo o profilu bo pirkazana le, če jo prikazuje nameščena tema."
"Remember to click the Update Profile button when you are finished.","Ko končate, kliknite na Posodobi profil."
"<a href=\"http://codex.wordpress.org/Users_Your_Profile_Screen\" target=\"_blank\">Documentation on User Profiles</a>","<a href=\"http://codex.wordpress.org/Users_Your_Profile_Screen\" target=\"_blank\">Dokumentacija o uporabniških profilih</a>"
"Use https","Uporabi https"
"Always use https when visiting the admin","Vedno uporabi https za administracijo"
"You do not have permission to edit this user.","Nimate pravice urejati tega uporabnika."
"Important:","Pomembno:"
"This user has super admin privileges.","Ta uporabnik ima super admin privilegije."
"Profile updated.","Profil posodobljen."
"User updated.","Uporabnik posodobljen."
"&larr; Back to Users","&larr; Nazaj na uporabnike"
"Add Existing","Dodaj obstoječega"
"Personal Options","Osebne Nastavitve"
"Visual Editor","Grafični urejevalnik"
"Disable the visual editor when writing","Onemogoči grafični urejevalnik za pisanje"
"Keyboard Shortcuts","Bližnjice tipkovnice"
"Enable keyboard shortcuts for comment moderation.","Vključi tipkovnične bližnjice za komentiranje moderiranja."
"<a href=\"http://codex.wordpress.org/Keyboard_Shortcuts\" target=\"_blank\">More information</a>","<a href=\"http://codex.wordpress.org/Keyboard_Shortcuts\" target=\"_blank\">Dokumentacija o tipkovničnih bližnjicah</a>"
"Show Toolbar when viewing site","Pokaži opravilno vrstico med pregledovanje spletne strani"
"Usernames cannot be changed.","Uporabniškega imena ne morete spreminjati."
"&mdash; No role for this site &mdash;","&mdash; Brez vloge za to spletišče &mdash;"
"Grant this user super admin privileges for the Network.","Dodeli temu uporabniku super admin privilegije za to omrežje."
"Super admin privileges cannot be removed because this user has the network admin email.","Super administratorske pravice se ne morejo odstraniti, ker ima ta uporabnik e-pošto omrežnega administratorja."
"First Name","Ime"
"Last Name","Priimek"
"Nickname","Vzdevek"
"Display name publicly as","Prikaži ime v javnosti kot"
"Contact Info","Kontaktne informacije"
"There is a pending change of your e-mail to <code>%s</code>. <a href=\"%s\">Cancel</a>","V teku je sprememba vašega e-naslova v <code>%s</code>. <a href=\"%s\">Prekliči</a>"
"About Yourself","O vas"
"About the user","O uporabniku"
"Biographical Info","Biografske informacije"
"Share a little biographical information to fill out your profile. This may be shown publicly.","Navedite nekaj osebnih podatkov o vas, da dopolnite vaš profil. Ti podatki so lahko prikazani javno."
"New Password","Novo geslo"
"If you would like to change the password type a new one. Otherwise leave this blank.","Če želite spremeniti uporabniško geslo, vpišite novo geslo, sicer pustite polje prazno."
"Type your new password again.","Ponovno vpišite novo geslo."
"Additional Capabilities","Dodatne možnosti"
"Update Profile","Posodobi profil"
"Update User","Posodobi uporabnika"
"Hi,\nYou've been invited to join '%s' at\n%s with the role of %s.\nIf you do not want to join this site please ignore\nthis email. This invitation will expire in a few days.\n\nPlease click the following link to activate your user account:\n%s%s","Pozdravljeni,\nPovabljeni ste, da se pridružite '%s' pri\n%s kot %s.\nVkolikor se ne želite pridružiti, mirno spreglejte to sporočilo.\n Povabilo preteče v nekaj dneh.\n\nKliknite na naslednjo povezavo za aktivacijo uporabniškega računa:\n%s%s"
"[%s] Your site invite","[%s] Povabilo na vašo stran"
"Hi,\n\nYou've been invited to join '%s' at\n%s with the role of %s.\n\nPlease click the following link to confirm the invite:\n%s","Pozdravljeni,\n\nVabljeni ste, sa se pridružite '%s' pri\n%s as a %s.\n\nZa potrditev povabila kliknite na naslednjo povezavo:\n%s"
"[%s] Joining confirmation","[%s] potrditev pridružitve"
"To add a new user to your site, fill in the form on this screen and click the Add New User button at the bottom.","Da dodate novega uporabnika na vašo spletišče, izpolnite ta formular in pritisnite na Dodaj novega uporabnika na dnu."
"Because this is a multisite installation, you may add accounts that already exist on the Network by specifying a username or email, and defining a role. For more options, such as specifying a password, you have to be a Network Administrator and use the hover link under an existing user&#8217;s name to Edit the user profile under Network Admin > All Users.","Ker je to namestitev na več spletiščih, lahko dodate račune, ki že obstajajo na omrežju z določitvijo uporabniškega imena ali e-pošte in določitvijo vloge. Za več možnosti kot je določitev gesla morate biti Omrežni skrbnik in uporabiti  povezavo pod imenom obstoječega uporabnika za urejanje uporabniškega profila pod Omrežni skrbnik > Vsi uporabniki."
"New users will receive an email letting them know they&#8217;ve been added as a user for your site. This email will also contain their password. Check the box if you don&#8217;t want the user to receive a welcome email.","Novi uporabniki bodo prejeli e-pošto, ki jim bo povedalo, da so dodani kot uporabniki na tem spletišču. To sporočilo bo vsebovalo tudi njihovo geslo. Označite to polje, če ne želite, da uporabnik prejme to sporočilo."
"You must assign a password to the new user, which they can change after logging in. The username, however, cannot be changed.","Uporabniku morate nastaviti geslo, katerega lahko spremenijo, ko se prijavijo. Uporabniško ime se ne more spreminjat."
"New users will receive an email letting them know they&#8217;ve been added as a user for your site. By default, this email will also contain their password. Uncheck the box if you don&#8217;t want the password to be included in the welcome email.","Novi uporabniki bodo prejeli e-sporočilo, ki jim bo povedalo, da so dodani kot uporabniki na tem spletišču.  To e-sporočilo bo vsebovalo tudi njihovo geslo. Če želite, da gesla v tem e-spoorčilu ni, ga odznačite."
"Remember to click the Add New User button at the bottom of this screen when you are finished.","Ne pozabite pritisniti na gumb Dodaj Novega Uporabnika, ko boste končali."
"User Roles","Uporabniške Vloge"
"Here is a basic overview of the different user roles and the permissions associated with each one:","Tukaj je osnoven pregled osnovnih uporabniških vlog ter katere pravice pripadajo le tem:"
"Administrators have access to all the administration features.","Administratorji imajo dostop do administracijskih možnosti."
"Editors can publish posts, manage posts as well as manage other people&#8217;s posts, etc.","Uredniki lahko objavljajo prispevke, urejajo prispevke kot tudi urejajo prispevke drugih uporabnikov."
"Authors can publish and manage their own posts, and are able to upload files.","Avtorji lahko objavijo in urejajo lastne prispevke ter nalagajo datoteke."
"Contributors can write and manage their posts but not publish posts or upload media files.","Sodleavci lahko pišejo in upravljajo svoje prispevke, ne morejo pa objavljat prispevkov in nalagat medijskih datotek."
"Subscribers can read comments/comment/receive newsletters, etc. but cannot create regular site content.","Naročniki lahko berejo komentarje, komentirajo ter dobivajo spletno pošto, itd. ne morejo pa ustvarjati vsebine."
"<a href=\"http://codex.wordpress.org/Users_Add_New_Screen\" target=\"_blank\">Documentation on Adding New Users</a>","<a href=\"http://codex.wordpress.org/Users_Add_New_Screen\" target=\"_blank\">Dokumentacija o dodajanju novih uporabnikov</a>"
"Invitation email sent to new user. A confirmation link must be clicked before their account is created.","Povabilo je bilo poslano novemu uporabniku. Preden se bo ustavril uporabniški račun je potrebno klikni ta potrditveno povezavo."
"Invitation email sent to user. A confirmation link must be clicked for them to be added to your site.","Uporabniku poslano e-sporočilo s povabilom. Potreben je klik na potrditevno povezavo, da bo dodan na spletišču."
"User has been added to your site.","Uporabnik je bil dodan."
"That user is already a member of this site.","Uporabnik je že član teh strani."
"User added.","Uporabnik dodan."
"Add New User","Dodaj novega uporabnika"
"Add Existing User","Dodaj Obstoječega Uporabnika "
"Enter the email address of an existing user on this network to invite them to this site. That person will be sent an email asking them to confirm the invite.","Vpišite e-poštni naslov obstoječega uporabnika na omrežju, da ga povabite na to stran. Ta oseba bo prejela e-pošto, kjer bo vprašana za potrditev povabila."
"Enter the email address or username of an existing user on this network to invite them to this site. That person will be sent an email asking them to confirm the invite.","Vpišite e-poštni naslov ali uporabniško ime obstoječega uporabnika na omrežju, da ga povabite na to stran. Ta oseba bo prejela e-pošto, kjer bo vprašana za potrditev povabila."
"E-mail or Username","E-pošta al uporabniško ime"
"Skip Confirmation Email","Preskoči potrditveno sporočilo"
"Add the user without sending them a confirmation email.","Dodaj uporabnika brez pošiljanja potrditvenega e-sporočila."
"Create a brand new user and add it to this site.","Ustvari novega uporabnika in ga dodaj tem spletišču."
"(twice, required)","(zahtevano, dvakrat)"
"Send Password?","Pošlji geslo?"
"Send this password to the new user by email.","Pošlji geslo novemu uporabniku v e-sporočilu."
"This screen lists all the existing users for your site. Each user has one of five defined roles as set by the site admin: Site Administrator, Editor, Author, Contributor, or Subscriber. Users with roles other than Administrator will see fewer options in the dashboard navigation when they are logged in, based on their role.","Pogled prikazuje seznam obstoječih uporabnikov. Vsak uporabnik ima eno od petih vlog: Administrator, Urednik, Avtor, Sodelavec ali Naročnik. Uporabniki z vlogami drugačnimi od Administratorja bodo videli manj možnosti v menujih, odvisno od njihove dodeljene vloge."
"To add a new user for your site, click the Add New button at the top of the screen or Add New in the Users menu section.","Za dodajanje novega uporabnika kliknite Dodaj uporabnika na vrhu pogleda v področju menija Uporabniki."
"Screen Display","Možnosti Pogleda"
"You can customize the display of this screen in a number of ways:","Pogled strani lahko spreminjate na različne načine:"
"You can hide/display columns based on your needs and decide how many users to list per screen using the Screen Options tab.","Nastavitve prikazanih stolpcev, ki jih lahko skrijete/prikažete, ter koliko prispevkov na stran se prikazuje lahko nastavite v zavihku Nastavitve Pogleda."
"You can filter the list of users by User Role using the text links in the upper left to show All, Administrator, Editor, Author, Contributor, or Subscriber. The default view is to show all users. Unused User Roles are not listed.","Seznam uporabnikov lahko filtrirate po Vlogi z uporabo povezav zgoraj levo. Izberete lahko: Vsi, Administrator, Urednik, Avtor, Sodelavec ali Naročnik. Privzeto so prikazani vsi uporabniki. Neuporabljene Vloge niso prikazane."
"You can view all posts made by a user by clicking on the number under the Posts column.","Ogledate si lahko vse objave, ki jih je ustvaril uporabnik s klikom na število pod stolpcem Objave."
"Hovering over a row in the users list will display action links that allow you to manage users. You can perform the following actions:","Premik z miško čez vrstico s seznamom prispevkov bo prikazalo akcijske povezave za urejanje prispevkov. Izvajate lahko naslednje:"
"Edit takes you to the editable profile screen for that user. You can also reach that screen by clicking on the username.","Uredi te usmeri na okno za urejanje uporabnika. Enako dosežete s klikom na uporabniško ime."
"Remove allows you to remove a user from your site. It does not delete their posts. You can also remove multiple users at once by using Bulk Actions.","Odstrani vam omogoča odstranitev uporabnika iz vaše strani. Ne izbriše njihovih prispevkov. Več uporabnikov lahko hkrati odstranite s pomočjo množičnih dejanj."
"Delete brings you to the Delete Users screen for confirmation, where you can permanently remove a user from your site and delete their posts. You can also delete multiple users at once by using Bulk Actions.","Dejanje Izbriši vas pelje do strani Izbriši uporabnika za potrditev dejanja. Tam lahko tudi izberete, kaj se zgodi z prispevki tega uporabnika. Izbrišete lahko tudi več uporabnikov hkrati, z uporabo množičnih dejanj."
"<a href=\"http://codex.wordpress.org/Users_Screen\" target=\"_blank\">Documentation on Managing Users</a>","<a href=\"http://codex.wordpress.org/Users_Screen\" target=\"_blank\">Dokumentacija o upravljanju uporabnikov</a>"
"<a href=\"http://codex.wordpress.org/Roles_and_Capabilities\" target=\"_blank\">Descriptions of Roles and Capabilities</a>","<a href=\"http://codex.wordpress.org/Roles_and_Capabilities\" target=\"_blank\">Opisi vlog in možnostih</a>"
"You can&#8217;t edit that user.","Ne morete urejati tega uporabnika."
"User deletion is not allowed from this screen.","Brisanje uporabnika od tukaj ni dovoljeno."
"You can&#8217;t delete users.","Ne morete brisati uporabnikov."
"You can&#8217;t delete that user.","Ne morete izbrisali tega uporabnika."
"Delete Users","Izbriši uporabnike"
"Please select an option.","Prosim, izberite možnost."
"You have specified this user for deletion:","Te uporabnike želite odstraniti:"
"You have specified these users for deletion:","Ta uporabnika želite odstraniti:"
"ID #%s: %s <strong>The current user will not be deleted.</strong>","ID #%s: %s <strong>Trenutni uporabnik ne bo izbrisan.</strong>"
"What should be done with posts owned by this user?","Kaj želite storiti s prispevki in povezavami, katerih lastnik je ta uporabnik?"
"What should be done with posts owned by these users?","Kaj želite storiti s prispevki in povezavami, katerih lastnika sta ta uporabnika?"
"Delete all posts.","Izbriši vse prispevke."
"Attribute all posts to:","Vse prispevke poveži k:"
"Confirm Deletion","Potrdi izbris"
"There are no valid users selected for deletion.","Noben veljaven uporabnik ni izbran za izbris."
"You can&#8217;t remove users.","Ne morete odstaniti uporabnikov."
"Remove Users from Site","Odstrani uporabnike iz Spletišča"
"You have specified these users for removal:","Ti uporabniki so označeni za odstranitev:"
"ID #%s: %s <strong>The current user will not be removed.</strong>","ID #%s: %s <strong>Trenutni uporabnik ne bo odstranjen.</strong>"
"ID #%s: %s <strong>You don't have permission to remove this user.</strong>","ID #%s: %s <strong>Nimate dovoljenja za odstranitev tega uporabnika.</strong>"
"Confirm Removal","Potrdi odstranitev"
"There are no valid users selected for removal.","Za odstranitev ni označenih veljavnih uporabnikov."
"User deleted.","%s uporabnik izbrisan."
"%s users deleted.","%s uporabnika izbrisana."
"New user created. <a href=\"%s\">Edit user</a>","Nov uporabnik ustvarjen. <a href=\"%s\">Uredi uporabnika</a>"
"New user created.","Nov uporabnik ustvarjen."
"Changed roles.","Vloga uporabnika spremenjena."
"The current user&#8217;s role must have user editing capabilities.","Trenutni uporabnik mora imeti možnost urejanja uporabnikov."
"Other user roles have been changed.","Vloge ostalih uporabnikov so bile spremenjene."
"You can&#8217;t delete the current user.","Ne morete izbrisati trenutnega uporabnika."
"Other users have been deleted.","Ostali uporabniki so bili izbrisani."
"User removed from this site.","Uporabnik odstranjen."
"You can't remove the current user.","Trenutnega uporabnika ne morete odstraniti."
"Other users have been removed.","Ostali uporabniki so bili odstranjeni."
"Widgets are independent sections of content that can be placed into any widgetized area provided by your theme (commonly called sidebars). To populate your sidebars/widget areas with individual widgets, drag and drop the title bars into the desired area. By default, only the first widget area is expanded. To populate additional widget areas, click on their title bars to expand them.","Gradniki so neodvisne vsebine na posebnih področjih teme. Za prikaz stranskih področij z posameznimi gradniki jih povelci in spusti pod ustrezne naslove v željena področja. V začetku je razširjeno samo prvo gradniško področje. Za objavo dodatnih področij klikni na ustrezne naslove področij in jih razširi."
"The Available Widgets section contains all the widgets you can choose from. Once you drag a widget into a sidebar, it will open to allow you to configure its settings. When you are happy with the widget settings, click the Save button and the widget will go live on your site. If you click Delete, it will remove the widget.","Gradniška področja vsebujejo vse gradnike, ki jih lahko izberete. Ko enkrat spustite gradnik v področje se bo odprl in prikazal možne nastavitve. Ko ste zadovljeni z nastavitvami gradnika kilnite na gumb Shrani in gradnik se bo pojavil na spletišču. Če kliknete na Izbriši, bo gradnik odstranjen iz področja."
"Removing and Reusing","Odstranjevanje in Ponovna uporaba"
"If you want to remove the widget but save its setting for possible future use, just drag it into the Inactive Widgets area. You can add them back anytime from there. This is especially helpful when you switch to a theme with fewer or different widget areas.","Če želite gradnik odstraniti, ne da bi izgubil nejgove nastavitve, ga povlecite in spustite v območje Neaktivni gradniki. Od tam jih lahko vrnete nazaj kadarkoli. To je še posebaj uporabno med menajvo tem z manjšimi ali drugačnimi področji za gradnike."
"Widgets may be used multiple times. You can give each widget a title, to display on your site, but it&#8217;s not required.","Gardnike lahko uporabite večkrat. Vsakemu (neobvezno) lahko date naslov, ki se prikaže na strani."
"Enabling Accessibility Mode, via Screen Options, allows you to use Add and Edit buttons instead of using drag and drop.","Vklop načina dostopnosti v zavihtu Nastavitve Pogleda, omogoča uporabo gumbov Dodaj in Urejaj namesto uporabe potegni-in-spusti."
"Missing Widgets","Manjkajoči Gradniki"
"Many themes show some sidebar widgets by default until you edit your sidebars, but they are not automatically displayed in your sidebar management tool. After you make your first widget change, you can re-add the default widgets by adding them from the Available Widgets area.","Veliko tem privzeto prikazuje gradnike na stranskih področjih, vendar se ne prikatujejo avtomatsko v Urejanju stranskih področij."
"When changing themes, there is often some variation in the number and setup of widget areas/sidebars and sometimes these conflicts make the transition a bit less smooth. If you changed themes and seem to be missing widgets, scroll down on this screen to the Inactive Widgets area, where all of your widgets and their settings will have been saved.","Kadar spreminjate teme, je pogosto nekaj razlik med številom in postavitvijo področij/stranskih vrstic. To lahko malo oteži spreminjanje tem. Če ste spremenili temo in vam manjkajo gradniki, se premaknite na spodnji del pogleda, kjer so shranjeni vsi neaktivni gradniki in njihove nastavitve."
"<a href=\"http://codex.wordpress.org/Appearance_Widgets_Screen\" target=\"_blank\">Documentation on Widgets</a>","<a href=\"http://codex.wordpress.org/Appearance_Widgets_Screen\" target=\"_blank\">Dokumentacija o gradnikih</a>"
"The theme you are currently using isn&#8217;t widget-aware, meaning that it has no sidebars that you are able to change. For information on making your theme widget-aware, please <a href=\"http://codex.wordpress.org/Widgetizing_Themes\">follow these instructions</a>.","Vaša trenutno izbrana tema ne zna delati z gradniki. To pomeni, da nima stranskih orodnih vrstic, ki jih lahko spreminjate. Za pripraviti temo za delo z gradniki <a href=\"http://codex.wordpress.org/Widgetizing_Themes\">sledite tem navodilom</a>."
"Inactive Sidebar (not used)","Neaktivni gradniki (niso uporabljeni)"
"This sidebar is no longer available and does not show anywhere on your site. Remove each of the widgets below to fully remove this inactive sidebar.","Ta stranska vrstica ni več na voljo in se ne prikaže nikjer na vaši strani. Odstranite vse gradnike če želite popolnoma odstraniti to neaktivno stransko vrstico."
"Inactive Widgets","Neaktivni gradniki"
"Drag widgets here to remove them from the sidebar but keep their settings.","Povlecite gradnike sem za odstranitev iz stranskega področja z ohranitvijo njihovih nastavitev."
"Widget %s","Gradnik %s"
"Select both the sidebar for this widget and the position of the widget in that sidebar.","Izberi oboje stransko področje za ta gradnik in pozicijo gradnika."
"Save Widget","Shrani gradnik"
"Changes saved.","Spremembe shranjene."
"Error while saving.","Napaka pri shranjevanju."
"Error in displaying the widget settings form.","Napak pri prikazu gradnikovih možnosti nastavitev."
"Available Widgets","Razpoložljivi gradniki"
"Deactivate","Izklopi"
"Drag widgets from here to a sidebar on the right to activate them. Drag widgets back here to deactivate them and delete their settings.","Za aktiviranje povlecite gradnik na stransko področje na desni. Povelcite gardnike nazaj za deaktivacijo."
